Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,INT,BLK,TKLW,ACRO,BR,DR,DW
Christoph Baumgartner,HOF,BUND,M,2,86,1,1,0,1,1,1,0,0,0,0,8,5,10
Marc Navarro,WAT,EPL,D,2,85,1,1,1,0,0,0,0,0,2,1,4,1,6
Jelle Vossen,CB,UCL,M,1,82,1,0,1,0,0,0,1,0,1,0,2,0,2
Stefan Savic,ATL,UCL,D,1,82,1,0,0,0,1,1,0,1,1,0,4,0,2
Antonis Aidonis,SGT,BUND,M/D,2,81,1,1,1,1,0,0,2,0,1,1,4,0,5
Vasco Regini,SPL,SERI,D,4,80,1,3,1,0,0,0,0,1,0,0,2,0,6
Rafinha,BAR,UCL,F/M,2,79,1,1,1,0,0,0,0,0,2,0,5,1,7
Badu,UDN,SERI,M,3,79,1,2,1,0,0,0,1,0,0,0,5,0,7
Samuel Umtiti,BAR,UCL,D,1,79,1,0,0,0,1,1,0,1,1,0,5,0,2
Till Cissokho,BDX,FRAN,D,1,79,1,0,1,0,0,0,2,0,0,0,4,1,6
William Vainqueur,MON,FRAN,M,3,78,1,2,1,0,0,0,0,0,3,0,10,2,11
Kevin Soni,GIR,LIGA,M,5,78,1,4,1,1,0,0,1,0,2,0,7,6,13
Rick Karsdorp,ROM,UCL,D,2,76,1,1,1,1,0,0,1,1,2,0,9,1,5
Luca Valzania,ATA,SERI,M,2,73,1,1,1,0,0,0,1,0,4,0,2,1,10
Manuel Iturra,VIL,LIGA,M,3,73,1,2,1,1,0,0,2,0,0,0,4,0,5
Daniel Alejandro Torres,ALA,LIGA,M,2,71,1,1,1,1,0,0,2,0,1,0,3,0,3
Martin Zeman,VPL,UCL,M,1,71,1,0,1,0,0,0,0,0,0,1,3,0,2
Cristoph Janker,AUG,BUND,D,4,70,1,3,1,0,0,0,0,0,1,0,2,0,3
Aaron Rowe,HUD,EPL,M,2,69,1,1,1,0,0,0,1,0,0,0,3,1,2
Leonardo Spinazzola,JUV,UCL,M/D,1,67,1,0,1,0,0,0,0,0,1,3,3,2,3
Benjamin Henrichs,LEV,BUND,D,1,64,1,0,1,1,0,0,3,0,0,1,5,0,1
Joe Willock,ARS,EPL,M,2,64,1,1,1,0,0,0,1,0,0,0,1,0,4
Dennis Geiger,HOF,UCL,M,1,63,1,0,1,0,0,0,0,0,0,0,3,0,3
Ben Gibson,BUR,EPL,D,1,63,1,0,1,1,0,0,0,1,1,0,3,0,3
Marco Fabian,EF,BUND,M,1,63,1,0,1,0,0,0,3,0,2,0,4,1,5
Ben Johnson,WHU,EPL,D,1,63,1,0,1,0,0,0,1,0,0,0,1,0,1
Kyle Walker-Peters,TOT,UCL,D,1,61,1,0,1,1,0,0,0,1,0,0,4,2,5
Grigoris Kastanos,JUV,SERI,M,1,61,1,0,1,0,0,0,0,1,1,0,2,1,6
Moreto Cassama,REI,FRAN,M,1,60,1,0,1,0,0,0,1,0,3,0,4,1,4
Oliver Solet,LYO,FRAN,D,1,60,1,0,1,1,0,0,0,0,0,0,4,0,2
Javier Pastore,ROM,UCL,M,1,59,1,0,1,0,0,0,0,0,0,0,3,2,3
Sebastian Jung,WOL,BUND,D,1,57,1,0,1,0,0,0,0,0,0,3,4,0,1
Fousseni Diabate,LEI,EPL,M,1,55,1,0,1,0,0,0,0,0,0,1,2,0,4
Pepin,PAR,SERI,M,1,53,1,0,1,0,0,0,2,0,1,0,2,2,4
Corentin Tolisso,BAY,BUND,M,2,52,1,1,1,0,0,0,0,1,0,0,3,0,3
Lato,VAL,UCL,D,1,51,1,0,1,1,0,0,2,0,0,0,2,0,1
Cristian Ganea,ATH,LIGA,D,1,50,1,0,1,0,0,0,1,0,0,0,2,0,1
Abdelhamid Sabiri,HUD,EPL,M,2,48,1,1,2,0,0,0,1,0,1,0,2,0,3
Aly Ndom,CAE,FRAN,M,1,45,1,0,1,1,0,0,1,0,0,0,5,0,0
Marcos Rojo,MUN,UCL,D,1,45,1,0,1,0,0,0,0,0,1,1,4,1,4
Andres Felipe Solano Davila,ATL,LIGA,D,1,45,1,0,1,0,0,0,0,0,3,0,4,0,6
Demeaco Duhaney,HUD,EPL,D,1,45,1,0,1,0,0,0,1,0,0,0,2,0,3
Krepin Diatta,CB,UCL,F/M,2,7,1,1,1,0,0,0,0,0,0,0,1,0,0
Paulinho,LEV,BUND,M,16,175,0,16,0,0,0,0,2,0,4,1,11,10,19
Jazz Richards,CC,EPL,D,4,129,0,4,0,0,0,0,2,1,0,0,4,0,0
Yoann Gourcuff,DIJ,FRAN,M,8,127,0,8,0,0,0,0,0,1,0,1,8,1,4
Felix Gotze,AUG,BUND,D,6,121,0,6,0,0,0,0,3,0,2,0,9,0,7
Dion Cools,CB,UCL,D,2,118,0,2,0,0,0,0,1,0,0,0,5,0,3
Reiss Nelson,HOF,UCL,F/M,5,113,0,5,0,0,0,0,1,0,1,1,4,8,13
Facundo Piriz,MTP,FRAN,M,6,112,0,6,0,0,0,0,0,1,6,0,8,1,16
Marc Stendera,EF,BUND,M,7,107,0,7,0,0,0,0,0,1,2,0,15,0,6
Dejan Kulusevski,ATA,SERI,M,3,103,0,3,1,0,0,0,0,0,3,0,4,2,7
Neeskens Kebano,FUL,EPL,M,7,103,0,7,0,0,0,0,0,0,1,1,5,4,12
Selcuk Inan,GAL,UCL,M/D,5,101,0,5,0,0,0,0,0,0,1,0,5,0,9
Marko Pajac,CAG,SERI,M/D,3,98,0,3,0,0,0,0,1,1,1,0,5,1,3
Vitolo,ATL,UCL,M,4,96,0,4,0,1,0,0,2,0,1,0,4,3,10
Daley Sinkgraven,AJX,UCL,M/D,2,94,0,2,1,0,0,0,0,0,2,0,12,1,8
Ramadan Sobhi,HUD,EPL,M,4,75,0,4,0,0,0,0,1,0,1,1,8,2,7
Alphonso Davies,BAY,BUND,M,6,74,0,6,0,1,0,0,2,0,1,0,8,3,5
Abdul-Rahman Baba,SKE,UCL,D,1,74,0,1,0,0,0,0,0,0,3,1,2,1,7
Paul Baysse,BDX,FRAN,D,1,73,0,1,0,1,0,0,1,1,0,0,4,0,5
Matty Daly,HUD,EPL,M,2,73,0,2,0,0,0,0,0,0,0,0,2,0,0
Yoric Ravet,FBG,BUND,M,4,72,0,4,0,0,0,0,0,1,1,0,4,2,5
Robert Ibanez,GET,LIGA,M,7,71,0,7,0,1,0,0,0,0,2,0,3,3,10
Denis Suarez,ARS,EPL,M,4,67,0,4,0,0,0,0,1,0,1,0,5,4,6
Miguel Mari Sanchez,EIB,LIGA,M,2,67,0,2,0,0,0,0,1,0,0,0,5,0,2
Axel Disasi,REI,FRAN,D,3,67,0,3,0,0,0,0,1,0,1,0,5,1,5
Rajko Brezanic,HUE,LIGA,D,1,66,0,1,0,0,0,0,0,0,0,0,3,0,3
Harisson Manzala,ANG,FRAN,M,8,66,0,8,0,0,0,0,0,0,2,0,5,0,7
Arnold Bouka Moutou,DIJ,FRAN,D,3,64,0,3,0,0,0,0,3,0,1,0,7,1,6
Ibrahim Karamoko,CHV,SERI,M,2,63,0,2,0,0,0,0,0,0,0,1,1,1,2
Andrea Ranocchia,INT,SERI,D,4,61,0,4,0,1,0,0,0,0,2,0,0,0,8
Dennis Jastrzembski,HB,BUND,F/M,5,58,0,5,0,1,0,0,1,0,0,0,3,1,2
Han-Noah Massengo,MON,FRAN,M,3,58,0,3,0,0,0,0,2,0,2,0,2,1,5
Sueng-Ho Paik,GIR,LIGA,M,3,58,0,3,0,0,0,0,3,0,0,0,3,0,3
Rayan Ait Nouri,ANG,FRAN,D,3,55,0,3,0,1,0,0,0,0,2,0,2,0,3
Stephane Omeonga,GEN,SERI,M,3,54,0,3,0,1,0,0,0,0,1,0,8,0,4
John Yeboah Zamora,WOL,BUND,M,2,54,0,2,0,0,0,0,1,0,0,1,8,2,5
Omer Bayram,GAL,UCL,D,2,54,0,2,0,0,0,0,0,0,1,1,5,1,7
Berkay Ozcan,SGT,BUND,M,3,50,0,3,1,0,0,0,0,0,0,0,2,1,3
Markel Bergara,GET,LIGA,M,3,50,0,3,0,0,0,0,1,0,2,0,5,0,3
Eric Maxim Choupo-Moting,PSG,UCL,F/M,4,50,0,4,0,0,0,0,0,0,1,0,5,0,5
Giannis Gianniotas,AEK,UCL,M,2,49,0,2,0,0,0,0,0,0,0,0,4,2,7
Khephren Thuram-Ulien,MON,UCL,M,2,48,0,2,0,0,0,0,0,0,2,0,4,0,5
Khetag Khosonov,CSK,UCL,M,2,47,0,2,0,0,0,0,0,0,0,0,5,1,1
Nicky Medja Beloko,FIO,SERI,M,1,45,0,1,0,1,0,0,0,0,0,0,3,0,2
Arkadiusz Reca,ATA,SERI,M/D,3,45,0,3,0,0,0,0,3,0,0,3,3,2,7
Emil Hallfredsson,UDN,SERI,M,2,45,0,2,0,0,0,0,1,0,0,0,5,0,1
Lazar Markovic,FUL,EPL,F/M,1,45,0,1,0,0,0,0,0,0,0,0,2,1,1
Javi Sanchez,RMD,LIGA,D,1,45,0,1,0,1,0,0,0,0,0,0,0,0,4
Cristian Lema,BEN,UCL,D,1,45,0,1,0,0,0,0,0,2,0,0,2,0,3
Davor Lovren,DUS,BUND,M,2,44,0,2,0,0,0,0,0,0,1,0,2,0,3
Alfa Semedo,ESP,LIGA,M,3,42,0,3,0,1,0,0,2,1,0,0,2,2,5
Hans Nunoo Sarpei,SGT,BUND,M,2,40,0,2,0,0,0,0,0,0,1,0,3,1,2
Collin Quaner,HUD,EPL,F/M,2,37,0,2,0,0,0,0,0,0,0,0,2,1,1
Emerson Hyndman,BOU,EPL,M,1,37,0,1,0,0,0,0,1,0,2,0,2,0,6
Ivo Ilicevic,FCN,BUND,F/M,3,36,0,3,0,1,0,0,0,0,0,0,2,1,4
Leandro Paredes,PSG,UCL,M,2,35,0,2,0,1,0,0,0,0,1,0,2,0,4
Juanjo Camacho,HUE,LIGA,M,3,34,0,3,0,0,0,0,0,0,1,0,4,2,4
Valentin Vada,BDX,FRAN,M,2,34,0,2,0,0,0,0,0,0,1,0,2,0,3
Assil Jaziri,NIC,FRAN,F/M,3,34,0,3,0,0,0,0,1,0,2,1,5,1,4
Ubong Moses Ekpai,VPL,UCL,M,2,33,0,2,0,0,0,0,0,0,0,0,2,1,6
Marko Jankovic,SPL,SERI,F/M,3,32,0,3,0,1,0,0,0,0,1,0,1,2,8
Dani de Wit,AJX,UCL,M,2,32,0,2,0,0,0,0,0,0,1,0,1,1,7
Jordi Mboula,MON,UCL,F/M,1,32,0,1,0,0,0,0,1,0,0,1,0,2,4
Timothy Chandler,EF,BUND,D,2,32,0,2,0,0,0,0,0,0,0,2,0,0,2
Bilal Boutobba,MTP,FRAN,M,2,31,0,2,0,0,0,0,0,0,0,1,4,2,5
Adem Ljajic,TOR,SERI,M,1,29,0,1,0,0,0,0,0,0,0,0,0,0,1
Pierrick Valdivia,NIM,FRAN,M,2,29,0,2,0,0,0,0,1,0,1,0,3,0,3
Bruno Jordao,LAZ,SERI,M,2,29,0,2,0,0,0,0,0,0,1,0,2,1,5
Shinji Kagawa,DOR,UCL,M,1,28,0,1,0,1,0,0,0,0,0,0,1,1,3
Emile Smith-Rowe,RBL,BUND,F/M,3,28,0,3,0,0,0,0,1,0,0,0,3,1,3
Roberto Lopez Alcaide,RSO,LIGA,M,1,28,0,1,0,0,0,0,1,0,0,0,0,0,1
Nadiem Amiri,HOF,UCL,M,1,27,0,1,0,0,0,0,1,0,1,0,2,1,4
Juan Manuel Valencia,BGN,SERI,M,1,27,0,1,0,1,0,0,1,0,0,0,0,0,0
Bruno Costa,POR,UCL,M,2,26,0,2,0,0,0,0,0,1,2,0,2,1,3
Ben Wilmot,WAT,EPL,D,2,26,0,2,0,0,0,0,0,1,0,0,3,0,0
Laszlo Benes,BM,BUND,M,1,26,0,1,0,0,0,0,0,0,1,0,3,0,4
Bakary Sako,CRY,EPL,M,4,26,0,4,0,0,0,0,0,0,1,0,5,0,2
Ante Coric,ROM,UCL,M,1,26,0,1,0,0,0,0,0,0,0,0,1,0,0
Victor Moses,CHE,EPL,M/D,2,26,0,2,0,0,0,0,0,0,0,0,0,0,1
Lukas Jager,FCN,BUND,D,2,25,0,2,0,0,0,0,0,0,0,0,1,0,1
Angel Almeida Gomes,MUN,EPL,F/M,2,25,0,2,0,0,0,0,0,0,0,0,2,0,1
Luca Pellegrini,ROM,UCL,D,2,25,0,2,0,0,1,1,0,0,3,0,1,0,3
Michal Sadilek,PSV,UCL,M,1,25,0,1,0,1,0,0,1,1,0,0,1,0,3
Mickael Panos,ETI,FRAN,D,1,24,0,1,0,0,0,0,1,0,0,0,2,0,1
Lukas Rupp,HOF,BUND,M,1,24,0,1,0,0,0,0,0,0,1,0,3,0,1
Denis Suarez,BAR,UCL,M,2,24,0,2,0,0,0,0,0,0,0,0,1,0,0
Nicolas Isimat-Mirin,PSV,UCL,D,1,24,0,1,0,0,0,0,0,0,1,0,0,0,1
Andrija Balic,UDN,SERI,M,4,23,0,4,0,0,0,0,0,0,0,0,6,0,1
Hakim El Mokkedem,TOU,FRAN,M,2,23,0,2,0,0,0,0,0,0,1,1,1,0,2
Adam Ounas,NAP,UCL,F/M,2,22,0,2,0,0,0,0,0,0,0,0,2,2,5
Ante Coric,ROM,SERI,M,2,22,0,2,0,0,0,0,0,0,0,0,1,0,0
Gary Cahill,CHE,EPL,D,2,22,0,2,0,0,0,0,0,0,0,0,0,0,1
Georges-Kevin Nkoudou,MON,FRAN,M,3,21,0,3,0,0,0,0,0,0,1,0,2,1,6
Adama Traore,MON,UCL,M,1,21,0,1,0,1,0,0,1,0,0,0,2,0,1
Loic Damour,CC,EPL,M,2,21,0,2,0,0,0,0,0,0,0,0,1,0,1
Kang-In Lee,VAL,LIGA,M,3,21,0,3,0,1,0,0,1,0,0,1,2,0,2
Luan Peres,CB,UCL,D,1,21,0,1,0,0,0,0,0,0,1,0,1,0,1
Albert-Nicolas Lottin,BDX,FRAN,M,2,20,0,2,0,0,0,0,0,0,1,0,2,0,1
Faouzi Ghoulam,NAP,UCL,D,1,20,0,1,0,0,0,0,0,0,1,0,2,0,3
Alex Oxlade-Chamberlain,LIV,EPL,M,2,19,0,2,0,0,0,0,1,0,1,0,1,1,3
Konstantin Kuchaev,CSK,UCL,M,2,19,0,2,0,0,0,0,1,0,0,0,2,0,0
Johan Mojica,GIR,LIGA,M/D,1,19,0,1,0,0,0,0,0,0,1,0,1,0,2
Jorge,POR,UCL,D,1,17,0,1,0,0,0,0,0,0,0,0,2,0,0
Strahinja Tanasijevic,CHV,SERI,D,1,17,0,1,0,1,1,1,0,0,0,0,0,0,0
Denis Suarez,BAR,LIGA,M,2,17,0,2,0,0,0,0,0,0,0,1,4,3,5
Matheus Pereira da Silva,JUV,SERI,M,2,16,0,2,0,0,0,0,0,0,1,0,0,0,2
Jurgen Ekkelenkamp,AJX,UCL,M,1,15,0,1,0,1,0,0,0,0,0,0,0,0,2
Elhadji Pape Diaw,ANG,FRAN,D,1,14,0,1,0,0,0,0,1,0,0,0,0,0,1
Luca Matarese,FRO,SERI,M,2,14,0,2,0,1,0,0,0,0,0,0,2,1,1
James McCarthy,EVE,EPL,M,1,14,0,1,0,0,0,0,1,0,1,0,0,0,2
Almamy Toure,MON,UCL,D,1,14,0,1,0,0,0,0,2,0,0,0,1,1,4
Sebastian Prodl,WAT,EPL,D,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0
Sacha Boey,REN,FRAN,D,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0
Pedro Brazao,NIC,FRAN,M,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0
Ahmet Gurleyen,MAI,BUND,D,1,12,0,1,0,0,0,0,0,0,0,0,0,1,3
Jakub Blaszczykowski,WOL,BUND,M,1,12,0,1,0,0,0,0,0,0,0,0,0,0,1
Julien Serrano,MON,UCL,D,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
Yann Bodiger,TOU,FRAN,M,1,12,0,1,0,0,0,0,0,0,0,0,2,0,0
Tomas Hubocan,MAR,FRAN,D,1,11,0,1,0,0,0,0,0,0,1,0,1,0,1
Jason Puncheon,CRY,EPL,M,5,11,0,5,0,0,0,0,0,0,1,0,2,0,1
Dentinho,DON,UCL,F/M,2,11,0,2,0,0,0,0,0,0,0,0,1,0,1
Yassine Fekir,LYO,FRAN,M,1,11,0,1,0,0,0,0,0,0,0,1,5,0,0
Giovani Lo Celso,PSG,FRAN,M,1,10,0,1,0,0,0,0,0,0,1,0,0,0,3
Alexander Szymanowski,LGN,LIGA,M,1,9,0,1,0,0,0,0,0,0,0,0,2,0,1
Colin Dagba,PSG,UCL,D,1,9,0,1,0,0,0,0,0,0,1,0,0,0,1
Mahdi Camara,ETI,FRAN,M,1,9,0,1,0,0,0,0,0,0,0,0,1,1,1
Mikhail Lysov,LMO,UCL,D,1,9,0,1,0,0,0,0,0,0,0,0,1,0,1
Woo-yeong Jeong,BAY,UCL,F/M,1,9,0,1,0,0,0,0,1,0,0,0,3,1,2
Lisandro Magallan,AJX,UCL,D,2,9,0,2,0,0,0,0,0,0,1,0,0,0,1
Alfons Amade,HOF,BUND,D,1,8,0,1,0,0,0,0,1,0,1,0,0,0,2
Rasmus Kristensen,AJX,UCL,D,1,8,0,1,0,0,0,0,0,0,0,0,1,0,2
Chidozie Awaziem,POR,UCL,D,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0
Alberto Moreno,LIV,UCL,D,1,8,0,1,0,0,0,0,0,0,0,0,3,0,1
Jordan Ferri,LYO,UCL,M,1,8,0,1,0,0,0,0,0,0,0,0,0,1,2
Alessandro Murgia,LAZ,SERI,M,1,8,0,1,0,0,0,0,0,0,0,0,0,0,2
Riechedly Bazoer,POR,UCL,M,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Moussa Diaby,PSG,UCL,M,1,7,0,1,0,0,0,0,0,0,0,0,0,0,2
Cody Gakpo,PSV,UCL,F/M,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0
Paul Wade,NIC,FRAN,M,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0
Louis Carnot,GUI,FRAN,M,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Martin Zubimendi,RSO,LIGA,M,1,6,0,1,0,0,0,0,0,0,0,0,1,0,1
Vincenzo Grifo,HOF,UCL,M,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1
Jan-Ingwer Callsen-Bracker,AUG,BUND,D,1,6,0,1,0,1,0,0,0,0,0,0,1,0,0
Marko Rog,NAP,UCL,M,2,6,0,2,0,0,0,0,0,0,0,0,1,0,1
Tofol Montiel,FIO,SERI,F/M,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0
Reinildo Mandava,LIL,FRAN,D,2,5,0,2,0,0,0,0,0,0,1,0,0,0,2
Gabriele Corbo,BGN,SERI,D,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Woo-yeong Jeong,BAY,BUND,F/M,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0
Zakaria Labyad,AJX,UCL,F/M,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin Nkoudou,TOT,EPL,M,1,4,0,1,0,0,0,0,0,0,0,1,1,0,1
Kevin Rimane,PSG,FRAN,D,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0
Yann Karamoh,INT,SERI,M,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1
Antonio Barreca,NEW,EPL,D,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Yoann Andreu,ANG,FRAN,D,1,3,0,1,0,0,0,0,1,0,0,0,0,0,2
Armand Lauriente,REN,FRAN,M,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mason Greenwood,MUN,UCL,M,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0
Hacen,REV,LIGA,M,1,2,0,1,0,0,0,0,1,0,0,0,2,0,1
Luke Amos,TOT,EPL,M,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Nicolas Janvier,REN,FRAN,M,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Jozo Stanic,AUG,BUND,D,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Moataz Zemzemi,STR,FRAN,M,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1
Christopher Rocchia,MAR,FRAN,D,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Gianni Munari,PAR,SERI,M,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Sascha Riether,SKE,BUND,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Pape Souare,CRY,EPL,D,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
Patrick Kammerbauer,FBG,BUND,M/D,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
Sergio Gomez,DOR,UCL,F/M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Meritan Shabani,BAY,BUND,M,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
Robin Hack,HOF,UCL,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Florian Baak,HB,BUND,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Luke Dreher,CRY,EPL,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Kenny Rocha Santos,ETI,FRAN,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Arton Zekaj,LIL,FRAN,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jordi Calavera,EIB,LIGA,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Sanasi Sy,AMN,FRAN,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Saulo Decarli,CB,UCL,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Gregory Wuthrich,YBO,UCL,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Boris Rotenberg,LMO,UCL,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Roger Ibanez,ATA,SERI,D,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
Rafael Camacho,LIV,EPL,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Lenny Pintor,LYO,FRAN,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Theo Sainte-Luce,NIM,FRAN,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
James Garner,MUN,EPL,M,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Max Kilman,WLV,EPL,D,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Gianluca Gaetano,NAP,SERI,M,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Andrei Florin,VIL,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Woods,CRY,EPL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pepe Castano,VIL,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javi Aparicio,REV,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelyan Guessoum,NIM,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karim Zedadka,NAP,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Belardinelli,EMP,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuele Ricci,EMP,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Garner,MUN,UCL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Adouyev,MTP,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Marongiu,CAG,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Uche,HUE,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvatore Pezzella,ROM,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Semeraro,ROM,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfons Amade,HOF,UCL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfried Stephane Singo,TOR,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Wahling,HOF,BUND,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javito,HUE,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Coccolo,JUV,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redi Kasa,PAR,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Marsh,TOT,EPL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gustavo Assuncao,ATL,LIGA,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac Hermans,PSG,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Junior Dina Ebimbe,PSG,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Benkhedim,ETI,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nnamdi Ofoborh,BOU,EPL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrico Del Prato,ATA,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikh Niasse,LIL,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauro Zitelli,LAZ,SERI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Driscoll-Glennon,BUR,EPL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Petrot,ETI,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Zagre,PSG,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Simakan,STR,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Rizzo Pinna,SPL,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaiser,EIB,LIGA,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenny Pintor,LYO,UCL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik Majetschak,RBL,BUND,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Meier,BAY,BUND,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Meier,BAY,UCL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florian Chabrolle,MAR,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Skipp,TOT,UCL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile Smith-Rowe,ARS,EPL,F/M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nais Djouahra,RSO,LIGA,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Will,BAY,BUND,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Will,BAY,UCL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Gomez Mancini,ANG,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kylian Kaiboue,MTP,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Panzo,MON,FRAN,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Mouanga,ANG,FRAN,M/D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khephren Thuram-Ulien,MON,FRAN,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drissa Camara,PAR,SERI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
